has_csrf_token_in_form,has_csrf_token_in_header,has_samesite_cookie,has_origin_check,has_referer_check,http_method,is_state_changing,content_type,requires_auth,token_entropy,token_changes_per_request,response_sets_cookie,auth_mechanism,endpoint_sensitivity,is_vulnerable
0,0,None,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4343,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.6741,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.5765,1
1,1,Strict,0,0,PUT,0,text/plain,1,4.937,1,0,header_only,0.3427,0
1,0,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,5.1168,1,0,cookie,0.1879,0
1,1,Lax,0,0,POST,1,application/json,0,2.8396,0,0,header_only,0.6281,0
1,0,Strict,1,0,DELETE,0,multipart/form-data,0,4.9029,1,1,none,0.2264,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5929,1
1,0,Strict,1,0,POST,0,text/plain,0,5.6837,1,0,cookie,0.3997,0
1,1,Strict,1,0,DELETE,1,application/json,1,5.7492,1,0,cookie,0.4588,0
1,0,Lax,1,1,GET,1,application/x-www-form-urlencoded,0,3.9193,1,1,none,0.0925,0
1,1,Strict,0,1,POST,1,application/x-www-form-urlencoded,1,5.7413,1,0,none,0.4436,0
1,0,Lax,1,1,DELETE,1,text/plain,1,2.468,0,1,cookie,0.0279,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.8804,1
1,1,Strict,0,1,POST,0,application/json,1,4.9352,1,1,none,0.0355,0
1,0,Strict,1,1,POST,1,multipart/form-data,1,4.6272,1,0,mixed,0.2269,0
1,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,4.9909,1,0,none,0.0939,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.7564,1
1,0,Strict,0,1,GET,0,application/json,1,4.5589,1,0,mixed,0.1185,0
1,0,Strict,1,1,GET,1,text/plain,0,4.8801,1,1,cookie,0.2901,0
1,0,Strict,0,0,POST,0,application/json,1,4.9742,1,0,none,0.6136,0
1,0,Lax,0,1,POST,1,application/json,1,3.9684,1,0,mixed,0.2897,0
1,1,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,3.6354,1,1,none,0.6023,0
1,0,Lax,0,1,POST,1,text/plain,1,3.5704,0,1,none,0.3003,0
0,1,None,1,0,GET,0,application/json,0,2.9992,0,0,header_only,0.5185,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8044,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8327,1
1,1,Lax,1,1,DELETE,1,application/json,0,4.4812,1,1,cookie,0.2777,0
1,0,Strict,1,0,GET,1,text/plain,1,5.9114,1,0,mixed,0.2632,0
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8419,1
1,0,Strict,1,1,POST,1,application/json,0,4.7913,1,1,cookie,0.2793,0
1,0,Strict,0,1,POST,1,text/plain,0,4.6865,1,1,none,0.2674,0
0,0,None,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.6183,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9846,1
1,1,Strict,1,0,GET,1,text/plain,1,5.249,1,0,cookie,0.3327,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.914,1
1,0,Strict,1,0,POST,1,text/plain,1,3.5368,1,1,mixed,0.3246,0
1,0,Lax,1,0,POST,1,application/json,1,4.5821,1,1,header_only,0.5873,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.847,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.965,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,mixed,0.894,1
0,0,None,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.477,1
1,1,Strict,1,1,GET,0,multipart/form-data,0,5.364,1,0,header_only,0.0183,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.9084,1
1,0,Strict,0,0,POST,0,application/x-www-form-urlencoded,1,4.2732,1,0,cookie,0.1147,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.8211,1
1,0,Strict,0,0,DELETE,0,application/x-www-form-urlencoded,1,4.6484,1,0,cookie,0.2333,0
1,1,Lax,0,1,DELETE,1,application/x-www-form-urlencoded,1,4.9924,1,1,none,0.4322,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.4262,1
1,1,Strict,0,1,POST,0,text/plain,0,5.0124,1,1,none,0.5316,0
1,0,Lax,1,0,POST,0,application/x-www-form-urlencoded,1,5.1339,1,1,none,0.0865,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8281,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.6729,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.7834,1
1,0,Strict,1,0,DELETE,1,application/x-www-form-urlencoded,0,4.2937,1,1,header_only,0.509,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.4546,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5634,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,3.504,1,0,none,0.2898,0
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,0,cookie,0.7615,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8762,1
1,0,Strict,1,1,DELETE,1,application/json,1,4.9922,1,1,cookie,0.5488,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5488,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.8268,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.9448,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.6622,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.4949,1
0,0,None,0,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.8328,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4273,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4514,1
1,0,Strict,1,1,POST,0,application/json,1,4.6929,1,1,mixed,0.1323,0
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,0,cookie,0.6114,1
0,0,None,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5323,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.4193,1
1,1,Strict,0,1,DELETE,1,text/plain,1,5.2761,1,1,mixed,0.5235,0
1,0,Strict,1,1,POST,1,text/plain,1,5.3315,1,1,none,0.071,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7736,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,0,4.2266,1,1,mixed,0.25,0
1,1,Strict,0,1,POST,1,application/x-www-form-urlencoded,1,4.5136,1,0,cookie,0.3847,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.9219,1
1,0,Strict,0,1,POST,0,multipart/form-data,1,4.387,1,1,mixed,0.6398,0
0,0,None,0,0,PUT,1,application/json,1,0.0,0,1,mixed,0.9234,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.7615,1
1,0,Strict,1,1,DELETE,0,multipart/form-data,0,4.8236,1,0,header_only,0.1866,0
1,1,Strict,0,1,POST,0,multipart/form-data,1,4.6229,1,0,header_only,0.2163,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,mixed,0.8935,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.8988,1
1,0,Strict,0,0,POST,0,text/plain,1,4.6825,1,0,mixed,0.5497,0
1,0,Strict,1,0,GET,1,application/x-www-form-urlencoded,0,4.6985,1,0,cookie,0.5228,0
1,0,Lax,1,0,POST,0,application/json,1,3.9326,1,1,none,0.5742,0
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,0,mixed,0.4307,1
1,0,absent,1,0,POST,1,application/x-www-form-urlencoded,1,1.8683,0,1,cookie,0.9598,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,cookie,0.5443,1
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.4021,1
1,0,Lax,1,0,POST,1,text/plain,0,5.1758,1,0,none,0.4526,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.7169,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5406,1
1,0,Strict,1,1,DELETE,0,multipart/form-data,1,3.6241,1,0,header_only,0.1884,0
1,1,Strict,1,0,DELETE,1,application/json,1,4.9099,1,0,cookie,0.3506,0
1,0,Strict,1,1,PUT,0,application/x-www-form-urlencoded,1,3.7614,1,0,mixed,0.2183,0
1,0,Lax,1,1,POST,1,text/plain,1,5.5279,1,0,header_only,0.4531,0
1,1,Strict,1,0,POST,0,application/json,1,4.811,1,1,none,0.0553,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8646,1
1,0,Lax,0,0,GET,1,application/x-www-form-urlencoded,1,4.7597,1,1,none,0.472,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.7002,1
1,1,Strict,1,0,PUT,1,multipart/form-data,1,4.9527,1,0,header_only,0.1104,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.7335,1
1,0,Strict,0,0,POST,0,application/x-www-form-urlencoded,1,3.9053,1,1,mixed,0.5111,0
1,1,Strict,1,0,POST,1,multipart/form-data,1,5.3089,1,1,mixed,0.325,0
0,0,absent,0,0,POST,1,multipart/form-data,1,3.4162,0,0,cookie,0.487,0
1,0,Strict,0,1,POST,1,application/json,1,4.4534,1,1,cookie,0.6379,0
0,0,None,1,1,POST,0,application/x-www-form-urlencoded,0,2.852,0,0,mixed,0.2503,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,0,cookie,0.9492,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.9814,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9009,1
0,0,absent,1,1,GET,1,text/plain,1,3.1729,0,0,cookie,0.1711,0
1,1,Lax,0,1,PUT,1,text/plain,0,3.9599,1,0,header_only,0.1584,0
1,1,Strict,0,1,DELETE,0,text/plain,0,5.9757,1,1,cookie,0.2585,0
1,1,Lax,0,0,POST,1,text/plain,1,5.8643,1,0,header_only,0.5954,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6551,1
0,0,None,0,0,PUT,1,application/json,1,0.0,0,0,cookie,0.8394,1
1,0,absent,0,0,POST,1,application/json,1,3.3292,1,0,none,0.3347,0
1,0,Strict,0,1,GET,0,application/json,1,3.8479,1,0,none,0.5524,0
1,1,Strict,1,0,PUT,1,multipart/form-data,0,5.344,1,0,cookie,0.0246,0
1,0,Strict,1,0,POST,0,multipart/form-data,1,5.5759,1,1,cookie,0.4076,0
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.4752,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.7256,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5705,1
1,0,absent,0,0,PATCH,1,multipart/form-data,1,2.424,0,1,mixed,0.5404,1
1,0,Strict,0,1,GET,0,application/json,0,4.3884,1,1,none,0.6233,0
1,0,Lax,0,0,GET,0,application/x-www-form-urlencoded,0,5.7815,1,0,mixed,0.5441,0
1,1,Strict,1,0,GET,1,application/x-www-form-urlencoded,0,5.2111,1,1,cookie,0.673,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.9146,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.4814,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.9092,1
1,1,Strict,0,0,GET,0,application/json,0,4.6914,1,0,none,0.516,0
1,0,Lax,0,1,GET,1,multipart/form-data,1,5.5872,1,1,mixed,0.4114,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.6259,1
1,1,Lax,0,1,POST,1,application/x-www-form-urlencoded,0,3.6227,1,0,none,0.6499,0
1,1,Strict,0,0,DELETE,0,application/json,1,5.3358,1,0,mixed,0.3833,0
1,1,Strict,1,0,PUT,0,text/plain,0,4.1663,1,0,mixed,0.5721,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.95,1
1,0,Strict,0,1,POST,1,text/plain,1,5.9596,1,0,header_only,0.2038,0
1,0,Strict,1,1,POST,1,text/plain,1,5.2345,1,0,mixed,0.1463,0
1,1,Strict,1,1,GET,1,application/json,0,4.965,1,0,none,0.5543,0
1,0,Strict,0,1,PUT,1,multipart/form-data,0,3.7011,1,0,none,0.4625,0
1,0,None,0,0,DELETE,1,multipart/form-data,1,2.0415,0,1,cookie,0.5338,1
1,0,Strict,1,0,DELETE,1,application/json,1,4.9956,1,0,cookie,0.1523,0
1,0,Strict,1,1,POST,0,multipart/form-data,1,3.5947,1,0,header_only,0.6377,0
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,1,mixed,0.5957,1
1,0,Lax,1,0,DELETE,1,multipart/form-data,1,4.4312,1,1,mixed,0.1145,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7053,1
1,1,Strict,1,0,POST,1,application/json,0,3.9024,1,0,header_only,0.4697,0
1,0,Strict,0,0,POST,0,text/plain,0,5.2592,1,0,header_only,0.3636,0
1,0,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,5.498,1,1,cookie,0.0519,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5043,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.8869,1
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4174,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.7465,1
1,0,Lax,0,0,POST,1,application/json,1,4.4916,1,1,none,0.3736,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6994,1
1,0,Strict,1,0,PUT,0,application/x-www-form-urlencoded,1,5.7562,1,0,cookie,0.6596,0
1,1,Strict,0,1,POST,1,application/json,1,5.4143,1,1,mixed,0.0773,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7474,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.7067,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,cookie,0.5674,1
1,0,Lax,1,0,POST,0,application/x-www-form-urlencoded,1,4.217,1,1,header_only,0.4311,0
1,0,Lax,0,1,GET,1,application/x-www-form-urlencoded,1,5.0326,1,1,none,0.4018,0
1,1,Lax,0,1,POST,1,application/x-www-form-urlencoded,1,4.2462,1,1,mixed,0.603,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.9573,1
1,0,Lax,1,0,DELETE,1,application/json,0,4.1735,1,1,none,0.1474,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4975,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.4566,1
1,0,Lax,1,0,PUT,0,application/json,1,3.2793,0,0,header_only,0.2428,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6618,1
1,0,Strict,1,0,POST,0,multipart/form-data,1,4.3571,1,1,none,0.1666,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.4158,1
1,0,Lax,1,1,DELETE,0,application/x-www-form-urlencoded,1,5.9268,1,1,none,0.4009,0
1,0,Strict,0,0,POST,1,application/x-www-form-urlencoded,1,5.3186,1,1,header_only,0.6344,0
1,1,Strict,0,0,PUT,1,multipart/form-data,0,4.3568,1,1,cookie,0.1599,0
1,0,Strict,0,1,DELETE,1,text/plain,0,4.5796,1,1,header_only,0.4992,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.5293,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9421,1
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.445,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.9997,1
0,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6332,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.769,1
1,0,Strict,1,0,DELETE,0,application/json,1,4.9434,1,0,none,0.0798,0
1,1,Strict,1,1,POST,1,multipart/form-data,1,4.8714,1,1,none,0.3664,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6394,1
1,0,Strict,1,1,DELETE,1,application/x-www-form-urlencoded,0,5.4652,1,1,cookie,0.5631,0
1,1,Lax,0,0,POST,1,application/json,1,5.5801,1,1,none,0.5581,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4611,1
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,5.8996,1,0,header_only,0.6954,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8824,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,mixed,0.5785,1
1,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,0,2.9517,0,1,header_only,0.6314,0
1,0,Strict,1,1,DELETE,1,multipart/form-data,0,5.6077,1,0,mixed,0.4806,0
1,0,Strict,1,0,DELETE,1,application/json,1,4.1204,1,0,mixed,0.1438,0
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.6822,1
1,0,Strict,1,0,PUT,1,application/json,1,5.6687,1,0,header_only,0.0962,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.8064,1
1,0,Strict,1,0,POST,1,text/plain,1,5.121,1,1,header_only,0.0593,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.804,1
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,0,mixed,0.4084,1
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9337,1
1,0,Lax,0,0,POST,1,application/json,1,4.2443,1,0,none,0.6057,0
1,0,Strict,1,1,GET,1,application/json,1,5.5102,1,0,mixed,0.2245,0
1,1,Strict,1,1,PUT,1,application/x-www-form-urlencoded,0,4.2774,1,0,mixed,0.682,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6076,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.7946,1
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,0,cookie,0.4189,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8745,1
1,1,Strict,0,1,POST,1,application/x-www-form-urlencoded,1,5.8405,1,0,mixed,0.3369,0
1,1,Strict,1,0,DELETE,1,multipart/form-data,0,4.7553,1,1,header_only,0.6643,0
1,1,Strict,1,0,DELETE,1,text/plain,1,5.8758,1,0,cookie,0.4683,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5862,1
0,1,absent,0,1,POST,0,application/json,1,2.6334,0,1,mixed,0.0716,0
0,0,None,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8867,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,mixed,0.9192,1
0,0,None,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9258,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6988,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6154,1
1,0,Strict,1,1,GET,1,application/json,1,5.5747,1,0,cookie,0.6278,0
1,1,Strict,1,0,GET,1,application/x-www-form-urlencoded,0,5.3744,1,1,none,0.1904,0
1,1,Lax,1,1,POST,0,application/json,1,2.0315,1,1,cookie,0.3516,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.6553,1
1,1,Strict,1,1,POST,1,application/json,1,5.3341,1,0,mixed,0.5047,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6814,1
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,0,cookie,0.675,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8808,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,cookie,0.709,1
1,1,Strict,0,0,POST,0,application/x-www-form-urlencoded,1,3.7826,1,1,none,0.1269,0
1,0,Lax,1,1,POST,1,application/json,0,3.914,1,0,header_only,0.1102,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.452,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9002,1
0,0,None,0,0,PATCH,1,multipart/form-data,1,0.0,0,0,cookie,0.6343,1
0,0,Lax,1,0,PUT,1,application/json,1,0.0,0,0,cookie,0.7187,1
1,1,Strict,1,1,DELETE,0,multipart/form-data,0,4.6268,1,1,header_only,0.3887,0
1,0,Strict,0,0,PUT,0,application/x-www-form-urlencoded,0,3.7566,1,1,header_only,0.4582,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4712,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.5508,1
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.8087,1
0,0,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.672,1
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,1,cookie,0.8227,1
0,0,None,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.7969,1
0,1,None,1,0,PUT,1,application/x-www-form-urlencoded,1,3.3755,1,1,header_only,0.5577,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.809,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.4403,1
1,0,Lax,1,0,DELETE,1,multipart/form-data,0,2.8552,1,0,header_only,0.1196,0
0,0,Lax,1,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.5389,1
0,0,None,0,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.7642,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9591,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.4804,1
1,1,Strict,0,0,POST,1,text/plain,1,3.8081,1,0,mixed,0.147,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4551,1
1,1,Strict,0,1,DELETE,0,text/plain,1,4.0581,1,1,header_only,0.1244,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.7162,1
1,0,Lax,1,1,POST,0,text/plain,1,4.5082,1,1,cookie,0.5996,0
1,0,Strict,0,1,PUT,1,application/json,1,5.8905,1,1,mixed,0.5616,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4958,1
1,0,Lax,0,1,GET,1,multipart/form-data,1,3.5562,1,0,header_only,0.2006,0
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,5.0111,1,0,mixed,0.3893,0
1,1,Strict,1,1,GET,1,multipart/form-data,1,4.3072,1,1,mixed,0.6259,0
0,0,None,0,0,PUT,1,application/json,1,0.0,0,1,mixed,0.8257,1
1,1,Strict,0,0,DELETE,1,multipart/form-data,1,5.0096,1,1,mixed,0.5655,0
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,0,mixed,0.8152,1
1,1,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,3.966,1,0,none,0.4145,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,mixed,0.9777,1
1,0,Strict,0,1,GET,0,multipart/form-data,1,5.4988,1,0,mixed,0.6885,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4757,1
1,1,Lax,0,0,GET,0,multipart/form-data,1,5.1803,1,0,header_only,0.2613,0
1,1,Strict,1,1,GET,0,application/x-www-form-urlencoded,0,4.7583,1,1,mixed,0.3191,0
1,1,Strict,1,0,GET,0,application/json,1,5.1365,1,0,cookie,0.2774,0
1,0,Lax,0,1,POST,1,text/plain,1,5.2323,1,1,cookie,0.0091,0
0,0,None,1,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.4667,1
0,0,Lax,0,0,POST,1,application/json,1,0.0,0,0,cookie,0.9505,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8074,1
1,1,absent,0,1,PUT,1,application/json,1,3.7973,1,1,header_only,0.3967,0
0,0,None,0,0,PATCH,1,application/json,1,0.0,0,0,cookie,0.9954,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.7114,1
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,mixed,0.8983,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.4046,1
1,0,Lax,0,1,GET,0,text/plain,0,4.8051,1,1,none,0.2454,0
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,1,mixed,0.5784,1
1,0,Strict,1,0,GET,1,text/plain,1,5.5967,1,0,mixed,0.5485,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.6107,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6617,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.7765,1
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,cookie,0.5195,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4292,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6579,1
1,0,Strict,1,0,POST,1,application/json,0,4.0069,1,0,cookie,0.6441,0
0,0,None,0,0,PATCH,1,multipart/form-data,1,0.0,0,1,cookie,0.4671,1
1,1,Strict,0,1,POST,0,multipart/form-data,1,4.5323,1,0,none,0.4324,0
0,0,None,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,mixed,0.47,1
